,ids,date,text
92,1366532976029413380,2021-03-01 23:37:05,"@elleontejedor @ConnieBallou @RealRichWilkins Two conservative-leaning Democrats, Sens. Joe Manchin (D-WV) and Kyrsten Sinema (D-AZ), have both shied away from including $15 in the current COVID package; Manchin only supports an $11 figure."
93,1366532874997006338,2021-03-01 23:36:41,@jordainc @bannerite We need to elect more democrats so we don’t have to beg manchin and sinema to be decent people. They have already shown us that they won’t be.
94,1366532855539458052,2021-03-01 23:36:36,Manchin is a trumper and sold out long ago   Sinema the same she's paid for too https://t.co/Co24dNRJrG
95,1366532798207713280,2021-03-01 23:36:22,@gartmartin9 @HCTrudo What is usually left out in this argument is that Joe Manchin and probably Sinema are opposed to a $15 minimum wage.
96,1366532735502872586,2021-03-01 23:36:07,"@MurphyYuiko @Jscott1145 @POTUS @PressSec @TheDemocrats Oh she answered it, without pointing out the currently two biggest aholes in the Democratic party: Senators Manchin and Sinema - you can thank them that the Parliamentarian isn't going to be overruled. And she hinted at that when she said you need 50 votes plus the VP's."
97,1366532727500124160,2021-03-01 23:36:05,"#istanbul #tokyo #losangeles #mumbai
#yeşilçam #Hollywood #Bollywood
#sanatçı #sinema #tiyatro
#tiyatrosanatçısı #sinemaoyuncusu
#rowanatkinson #jimcarrey
#AamirKhan #SalmanKhan
#cemyılmaz #williamshakespeare
#hayvansever #animallover #yaşamkoçu
#volkantandanışmaz #benheryerdeyim https://t.co/5O7DvfuBDH"
98,1366532623988711424,2021-03-01 23:35:41,"@ViewsNotFake @SenSchumer @SaveDemocracy16 It is, but I don’t know whether Manchin and Sinema feel that way."
99,1366532532162945025,2021-03-01 23:35:19,"#istanbul #tokyo #losangeles #mumbai
#yeşilçam #Hollywood #Bollywood
#sanatçı #sinema #tiyatro
#tiyatrosanatçısı #sinemaoyuncusu
#rowanatkinson #jimcarrey
#AamirKhan #SalmanKhan
#cemyılmaz #williamshakespeare
#hayvansever #animallover #yaşamkoçu
#volkantandanışmaz #benheryerdeyim https://t.co/zpVAsXcFJ4"
0,1366901124113039365,2021-03-02 23:59:58,@gilbertwjunior @RevDrBarber @VP This is blasphemous. And gross.  As a PK this is also why I don’t go to church- twisting His words to manipulate humans to do the incomprehensible.  WE DO NOT HAVE THE VOTES.  Dig in that Bible and find a verse to use on those who have the power: MANCHIN AND SINEMA.  Shame
1,1366901069431795715,2021-03-02 23:59:45,@marty_cusato @SpeakerPelosi @HouseDemocrats Go complain to Sinema and Manchin in the senate. They’re the problem.
2,1366901065489076224,2021-03-02 23:59:44,@sloyoroll01973 Sinema was hard to seat. I hope we get someone better to run but AZ might lose her to a GQP.
3,1366900957037137924,2021-03-02 23:59:18,"@DawnandKevin1 @kylegriffin1 Sinema identifies as a woman, at least she did yesterday, who knows today, gender is fluid"
4,1366900778019946496,2021-03-02 23:58:35,"@coreybking Bernie, Manchin, Sinema.. I blame them. Rethugs are not needed on this."
5,1366900739637981184,2021-03-02 23:58:26,I will never forgive the treatment of #neeratanden Manchin and Sinema...especially YOU Sinema it's def on sight! 👊🏾 https://t.co/t61y3ANJwm
6,1366900725310128130,2021-03-02 23:58:23,@tonyserrata @ImmaculateLoo Not Sinema. Bernie is too
7,1366900699041312769,2021-03-02 23:58:17,"DoNt BlAmE KaMaLa HaRrIs If MiNiMuM wAgE dOeSnT gEt ThRoUgH

WhY dOnT yOu JuSt TaLk To MaNcHiN aNd SiNeMa https://t.co/PfVEZSpW1k"
8,1366900589565771784,2021-03-02 23:57:50,@JudahMoscato @SheAmbitions @RevDrBarber @VP You CANNOT get the votes.  Manchin is a “no”.  Sinema is a “no”.  They are a “no” on this and the filibuster.  Why are you and the Rev so quick to let others get away with not doing good in order to go after the Vp?
9,1366900504278700033,2021-03-02 23:57:30,@jsolomonReports Great news for Sinema.
10,1366900442303668225,2021-03-02 23:57:15,"Noooooo! They are caving on the #NeeraTanden nomination! If I’m her, it is now my life‘s mission to make sure that Manchin never gets reelected, same thing goes for Sinema. WTAF! The pay off for pulling her better be huge. I don’t like the optics on this."
11,1366900434376384515,2021-03-02 23:57:13,@Latitude41n @SpeakerPelosi @HouseDemocrats How do you propose to jam it through? Talk to Sinema and Manchin. They’re the people standing in the way.
12,1366900378193653765,2021-03-02 23:57:00,I just used this tool to tweet at @SenatorSinema demanding she support the For The People Act and eliminating the filibuster. Join me here: https://t.co/s3b4b6uJee
13,1366900371822673924,2021-03-02 23:56:59,@ThomasJPaterson @cenkuygur @KamalaHarris @VP Force #Manchin and #Sinema to vote on raising the minimum wage. They will be forced to defend their vote the next time they are up for re-election. Don't assume they will vote no when they have to ACTUALLY VOTE on this issue.
14,1366900327811792897,2021-03-02 23:56:48,"Sad, we have Democrats,  who have lied to us, there not Democrats,  Manchin &amp; sinema. Blights on our party!! ( recall both ) there the reason for no $15.00 minimum wage!! https://t.co/NkKQU2qFW4"
15,1366900285948354560,2021-03-02 23:56:38,Goblin Slayer=Yuuichirou UmeharaOnna Shinkan=Yui OguraYousei Yunde=Nao TouyamaMajo=Youko ...devamı sitede. #gundem #film #sinema #sinemalar https://t.co/KEoHvGom9K #aksiyon #animasyon
16,1366900156105424897,2021-03-02 23:56:07,Correct. If Manchin/Sinema were on board for passing $15/hr through reconciliation Harris would overrule the parliamentarian in a second. But no point in blowing up procedure unless you're sure it'd work. https://t.co/XbqdgwMfCt
17,1366900064380141571,2021-03-02 23:55:45,This is a really interesting idea by ⁦⁦@NormOrnstein⁩.  https://t.co/qeR9h32qpy
18,1366900019622801410,2021-03-02 23:55:35,"@Yamiche So DONE with Bernie, Manchin and Sinema!"
19,1366899997283921924,2021-03-02 23:55:29,"@974_millionlate @cnnbrk Democrats did not like her either, I.e Manchin, Bernie and Sinema"
20,1366899894313619458,2021-03-02 23:55:05,"@yvonnewingett @azcentral Sinema, like her pal @JoeManchinWV voted for Bill Barr.

We get that Manchin resents Neera Tanden for calling attention to the fact that his DAUGHTER made a fortune when Epi-pen increased its price some 600%.

Sinema is an even sadder case  #DocileCreature"
21,1366899873841176577,2021-03-02 23:55:00,"I am so disappointed in this development. Manchin and Sinema need to get on board with progress. Sure, the WH will find another gig for her, but after the last 4 years, NOBODY should begrudge anyone a few antagonistic tweets. https://t.co/TUiGDc8asi"
22,1366899796653600769,2021-03-02 23:54:41,"Bernie Bros and Russian trollbots alike at it again... the real truth is that she's not standing in the way, the parliamentarian as well as Manchin and Sinema are. If anything the anger should be taken at the two Senators, but at the same time we don't want this bill to fall. https://t.co/n38mwZyMbt"
23,1366899758720307201,2021-03-02 23:54:32,Joe Manchin Terminates Biden's Honeymoon - The Democrat Swing Senator Admits He Will Never Vote Down Filibuster https://t.co/HlHyjGccuK   Pls join me in praying 4 [Manchin &amp; Sinema].G-d 2 give 'em strength 2continue resisting their party's leftists calls 2 kill the #FILIBUSTER!
24,1366899733634027520,2021-03-02 23:54:26,"@Amy_Siskind We need to elect more Democratic Senators in 2022 and make Manchin and Sinema irrelevant. At the same time, their constituents should call them daily. I’m calling Feinstein regularly. 
🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊"
25,1366899573508083712,2021-03-02 23:53:48,"@AJDelgado13 Wow, Manchin and Sinema, those right wingers! and Bernie"
26,1366899495909404672,2021-03-02 23:53:30,"@Sam64754068 @kylegriffin1 I guess the meeting with Lisa Murkowski didn’t go well enough to assure that she would be giving Neera her vote.

If it was 50-50 with Kamala, it’d be fine.

But f**king Manchin (and Sinema) are throwing wrenches into all the gears.

Without Manchin, even with Kamala, it’s tied."
27,1366899492860100608,2021-03-02 23:53:29,Manchin &amp; Sinema will likely vote for the final bill but they are causing unnecessary obstacles for the most robust package and will be standing in the way of future dem priorities if they continue to back the filibuster
28,1366899490326781965,2021-03-02 23:53:28,"Actually both of these things are right, beating more republicans is the fastest way to progressive wins in the future and keeping Manchin &amp; Sinema in line is the fastest way to progressive wins in the present https://t.co/D3C2PAiBFp"
29,1366899488586096640,2021-03-02 23:53:28,"$15 Minimum Wage Is Dead for Now, Thanks to Democrats Manchin and Sinema https://t.co/iEf3OKG80L"
30,1366899487050932225,2021-03-02 23:53:28,@x1x2x3x4435 @funder Not with Manchin and Sinema we don't.
31,1366899458370379788,2021-03-02 23:53:21,"@TheYoungTurks @cenkuygur What happens when Mansion and Sinema say no to the bill because they are both too ignorant to see the benefit of $15/ hr? Then where does that leave us? $15 minimum wage should be a stand alone bill immediately, so constituents can see if their reps stand up for them!"
32,1366899415416504320,2021-03-02 23:53:11,@ThomasAnakin @VP @KamalaHarris So where are we getting the votes for that bill to pass? Manchin won’t vote for it and neither will sinema.
33,1366899404393881602,2021-03-02 23:53:08,"@DearDean22 @coreybking Every last one of them... Add Vermont Jesus, Manchin and Sinema!!!!!"
34,1366899323108282369,2021-03-02 23:52:49,"2022 is almost upon us. We need to focus on winning as many new seats in the Senate...

Manchin and Sinema are the devil."
35,1366899307694071809,2021-03-02 23:52:45,@thehill Joe Manchin was the catalyst to this and he's a Cancer on the Democratic party. And Sinema is not far behind.
36,1366899233706676224,2021-03-02 23:52:27,@ImmaculateLoo This is a bit rage inducing. Not much WH can do there tho. BUT Manchin and Sinema are to blame squarely on this.
37,1366899199023996929,2021-03-02 23:52:19,"@AnaKasparian @JoeManchinWV @SenatorSinema @KamalaHarris Dear Karen,

White Bernard, Manchin &amp; Sinema are 100% to blame for the $15 MW not passing. Leave Black women out of this mess &amp; your mouth."
38,1366899096812838914,2021-03-02 23:51:55,"@AnaKasparian @JoeManchinWV @SenatorSinema @KamalaHarris It wouldn't have passed (cf. Manchin and Sinema) even if she'd overruled, so she didn't deny anyone anything"
39,1366898937433497605,2021-03-02 23:51:17,"@BellaAugust4 @bannerite @sfpelosi The Administration IS saying that, but I suspect they don't want to say it too loudly because they haven't finished talking to Manchin (and Sinema).

Also, as protective of MVP Harris as I can be, I'm sure she is fine with how this is being played."
40,1366898932287033344,2021-03-02 23:51:15,"ICYMI: Sens. Kyrsten Sinema, Mark Kelly won't say where they stand on Biden OMB pick Neera Tanden https://t.co/MnMurwmdL7 via @azcentral"
41,1366898895918272514,2021-03-02 23:51:07,"@arjun_singh111 @agraybee sinema will likely be more receptive to ditching the filibuster if dems control the senate after 22, since i think there's an element of kayfabe where her insistence on keeping the filibuster is to protect kelly from ""lefty pinko commie!"" attacks in his upcoming bid for full term"
42,1366898822102851588,2021-03-02 23:50:49,@samstein @NatashaBertrand F**k Manchin and Sinema for these kind of shenanigans for at least the next two years all because they want to keep the filibuster! What’s the point of having the Senate if nothing will pass?
43,1366898771745996804,2021-03-02 23:50:37,@mkraju F**k Manchin and Sinema for these kind of shenanigans for at least the next two years all because they want to keep the filibuster! What’s the point of having the Senate if nothing will pass?
44,1366898765395861505,2021-03-02 23:50:36,"Win two+ seats in 2022, get full majority, say fuck you to Manchin and Sinema, and kill the filibuster. That’s what the Dems should be striving for now. https://t.co/F7sduBAnxW"
45,1366898739714027523,2021-03-02 23:50:29,Norm Ornstein offers (again) a path forward.  ⁦@SenSchumer⁩ ⁦@SenateDems⁩ ⁦@K_JeanPierre⁩ ⁦@POTUS⁩ ⁦@DrJasonJohnson⁩ ⁦@JoyAnnReid⁩ ⁦@RepBarbaraLee⁩ ⁦@BarackObama⁩  https://t.co/MauPZFcBG6
46,1366898732432695297,2021-03-02 23:50:28,"@tribelaw Unfortunately, we don't have the votes for it. We need to gain at least 2  more Senate seats in 2022 to circumvent/bypass/compensate for  Dems like Manchin and Sinema."
47,1366898717463351307,2021-03-02 23:50:24,"@Tonism @Phil_Mattingly @deray We don't know what goes on from the inside, but from the outside, it appears the democrats are allowing #MoscowMitch and flaky Joe Manchin &amp; Sinema null and void our slim majority without a fight."
48,1366898684315713539,2021-03-02 23:50:16,"Amazingly, Murkowski never had to make a decision on Tanden. Neither did Sinema or Bernie!"
49,1366898669342105603,2021-03-02 23:50:13,"@32seams And the Democrats haven’t lied about anything, they don’t have the votes to end the filibuster, or to increase the minimum wage. Joe Manchin and Kyrsten Sinema won’t vote for either of those proposals so what can they do?"
50,1366898479684018183,2021-03-02 23:49:27,"This is great! Manchin, Sinema, Collins, Murkowski, Romney and Sanders were right not to support her nomination. https://t.co/hgkER3t5Ir"
51,1366898451284385797,2021-03-02 23:49:21,@AnaKasparian Don't worry we will remind you that the votes weren't there and this is not on the VP. We will remind you about Manchin and Sinema
52,1366898432670003208,2021-03-02 23:49:16,@pqben42 @TheRascal2010 Kelly and Sinema. We can get rid of Sinema in 2024.
53,1366898407797891072,2021-03-02 23:49:10,"Manchin and Sinema are Blue Dogs.

This emboldens them.

You're not good at politics. 

Stop wasting our time with performance art. https://t.co/uqf1U1gWWo"
54,1366898384225918978,2021-03-02 23:49:05,Thank you to Joe Manchin and Kyrsten Sinema https://t.co/mU5nPDEJgT
55,1366898349639692295,2021-03-02 23:48:56,"@maziehirono You were fantastic today at the FBI Wray hearing!
Thank you so much!

PS
Can you talk to Krysten Sinema about how to be a Democrat.
Thank you again!"
56,1366898278579789824,2021-03-02 23:48:40,@cenkuygur @KamalaHarris @VP This won’t work. You can’t just overrule the Parliamentarian when Sinema and Manchin have expressed that they won’t vote to include a provision in the bill that the Parliamentarian ruled doesn’t fit under the strict purview of budgetary reconciliation.
57,1366898259659120646,2021-03-02 23:48:35,"@brhodes Voting rights are absolutely the hill the filibuster should die on. If Manchin and Sinema won’t budge for their personal political careers, then they are no better than the republicans who turned their backs on this country by supporting trump."
58,1366898238062792705,2021-03-02 23:48:30,@SrikanthTalagad @mkraju @Phil_Mattingly @Sen_JoeManchin @SenSanders Manchin and Sinema.
59,1366898237421064195,2021-03-02 23:48:30,"We may never know for sure how Sanders was going to vote, but the combination of the nom getting pulled and his committee having already postponed the vote would suggest he wasn’t leaning yes.  Same doubts with Sinema &amp; Murkowski."
60,1366898188897062917,2021-03-02 23:48:18,@Rebels_rise_up @SpeakerPelosi @HouseDemocrats We need to pressure Sinema and Manchin. They’re the problem.
61,1366898144903127049,2021-03-02 23:48:08,@Phil_Mattingly Gotta get rid of Manchin and Suleman. Need 2 more Democrats in the Senate to have a bigger majority and say fuck Manchin and Sinema
62,1366898130885742593,2021-03-02 23:48:04,@mkraju @Phil_Mattingly F**k Manchin and Sinema for these kind of shenanigans for at least the next two years all because they want to keep the filibuster! What’s the point of having the Senate if nothing will pass?
63,1366898086950408192,2021-03-02 23:47:54,"WH pulling Neera Tanden nom. 

Yes, the whole thing is hypocritical, but next time, remember Sinema and Manchin."
64,1366898025638088705,2021-03-02 23:47:39,"@JStein_WaPo @tylerpager @seungminkim So the next 18 months the entire country is going to only be able to pass legislation that will get conservatives to vote for Joe Manchin and Kyrsten Sinema for re-election.  

They've placed their reelection above the needs of the rest of country."
65,1366897958436802560,2021-03-02 23:47:23,@msfedison27 @SpeakerPelosi @HouseDemocrats Tell Sinema and Manchin. They are the people holding this up.
66,1366897873783291905,2021-03-02 23:47:03,"@nycsouthpaw Good job Sinema, Manchin. Why are you, Democrats? Jerks."
67,1366897869366693890,2021-03-02 23:47:02,"dems better get manchin &amp; sinema in line, bc going to voters and asking for them to vote in more of you after failing when they just voted for you in crazy numbers.....that’s a shitty sell. the specifics don’t matter to the avg voter. all they know is that you failed."
68,1366897863255609352,2021-03-02 23:47:00,@agraybee The hope I am holding on to is that Dems take the Senate back in 2022 and render Manchin/Sinema and their obstruction useless and renominate Neera then. #YesNeera
69,1366897831466958852,2021-03-02 23:46:53,Perspective | Democrats can’t kill the filibuster. But they can gut it. https://t.co/iSkuZdby6S
70,1366897611853152258,2021-03-02 23:46:01,"If I had to read tea leaves I'd predict a replacement pick that's roundly shittier for progressive priorities in an effort to placate Manchin and Sinema and a Republican minority freshly emboldened to conduct a more concerted blockade on future noms, so good job all around folks! https://t.co/qgJxeb5yRq"
71,1366897571986219008,2021-03-02 23:45:51,"@Balkofwalk @AnnieGrayerCNN @ryanobles I know you’re right. I emailed sinema and manchin. I just worry it’s gonna stall it but if progressives want to fight for it, I’ll stand behind them and we will figure it out"
72,1366897558937739266,2021-03-02 23:45:48,"PUBLISHED SIX HOURS AGO: ""Sens. Kyrsten Sinema, Mark Kelly won't say where they stand on Biden OMB pick Neera Tanden."" #AZSEN (via @yvonnewingett) https://t.co/0a00y3MSDD https://t.co/bODfsZ4Cn8"
73,1366897546707238915,2021-03-02 23:45:45,"@POTUS You're out there breaking your fucking back to line up the votes for a corrupt lackey like @neeratanden but you haven't done shit to get Manchin and Sinema in line for a $15 minimum wage hike?!? What's wrong with you, @POTUS? @WHCOS? @JOD46? You plan to leave millions in poverty? https://t.co/cMj9zsTg39"
74,1366897508824342531,2021-03-02 23:45:36,"@mymichaelryan @gingercaddy @plcb1977 @Kickass_Hatter @KamalaHarris @BernieSanders ...something on them like dead bodies hidden in WV &amp; AZ that Biden knows there's DNA evidence tying Manchin and Sinema to, something?...that kind of ""something""? 

Whew chile🤦🏾‍♂️ https://t.co/ofYqwuaRtA"
75,1366897450204676097,2021-03-02 23:45:22,"Well, it's ""Centrists have a sad"" hour.  To be followed by ""why can't progressives see the whip count"" hour as they continue a fruitless effort to push Harris instead of pushing Manchin &amp; Sinema."
76,1366897288560340993,2021-03-02 23:44:43,"No, she isn't. Krysten Sinema and Joe Manchin are, but they're whyte, so all you liberals who ""don't see color"" are going after a Black woman. https://t.co/IIQJpNaTxr"
77,1366897287159504899,2021-03-02 23:44:43,@Michaeln2021 @kylegriffin1 Not if Manchin and Sinema have anything to say about it!
78,1366897161103794176,2021-03-02 23:44:13,@sfpelosi It's truly sad how little some people know about the Senate. The issue is Manchin and Sinema. Anyone blaming VP is just MAGA or incredibly stupid/uninformed.
79,1366897088601071619,2021-03-02 23:43:56,"I'd like to know more about why her committee votes were delayed -- Manchin wasn't on either committee, so they SHOULD have been able to advance her on a party-line basis. 

Unless there were other Democrats that had issues with her.. (Sinema on HSGAC?) https://t.co/D4ZLz6zb21"
80,1366897005054812165,2021-03-02 23:43:36,"@owptcs AZ: Sinema
CA: Feinstein
CO: Hickenlooper
CT: Both crap
DE: Coons
GA: Both crap
HI: Both crap
IL: Duckworth
MD: Cardin
MA: Markely
MI: Stabeanow
MN: Klobuchar
NV: Rosen
NH: Shaheen
NJ: Both crap
NM: Heinrich
NY: Both Crap
OR: Wyden
RI: Reed
VA: Warner
WA: Cantwell"
81,1366896964722335744,2021-03-02 23:43:26,"@Alice_J_Grimm If Manchin and Sinema are bluffing, or even if they aren't, it doesn't matter if they aren't pressed on the issue. There is no pressure on them to vote yes if they get their way.  They are off the hook and can play the same game with the min wage again."
82,1366896916177571847,2021-03-02 23:43:15,@Wimski2 @kylegriffin1 And Sinema because she’s buddy buddy with Manchin at least on wanting to keep the filibuster!
83,1366896867620093955,2021-03-02 23:43:03,"@LynneLuhLynne @GravelInstitute Really it’s just dem party dumbassery. Really the protest vote should’ve been cast in congress by the caucus to hold proceedings unless it had 15. But that moment has passed, so they’re trying to take away cover for Manchin and Sinema as well as the dnc writ large"
84,1366896725668020225,2021-03-02 23:42:29,@elenamariedunn @kylegriffin1 And Sinema.
85,1366896724292358148,2021-03-02 23:42:29,@BellaAugust4 @sfpelosi Manchin and Sinema.
86,1366896722656587779,2021-03-02 23:42:29,@rbotus @sfpelosi And then Manchin and Sinema vote against it anyway. https://t.co/RdBXNhC1tv
87,1366896722606235648,2021-03-02 23:42:29,@Obs509 @Phil_Mattingly @SenSanders @wolfblitzer Liberals don't seem to understand this but there's no penalty against a concept if the bill it represents doesn't get passed. Put the $15 minimum wage in and make Manchin and Sinema prove they're against the people
88,1366896706655289346,2021-03-02 23:42:25,"Could this get Manchin to listen?

Perspective | Democrats can’t kill the filibuster. But they can gut it.
By Norman Ornstein

https://t.co/B4SNgAksg9"
89,1366896631749222402,2021-03-02 23:42:07,@kylegriffin1 Fuck Manchin and Sinema for these kind of shenanigans for at least the next two years all because they want to keep the filibuster!
90,1366896497124659202,2021-03-02 23:41:35,@Jeffdc5 This is why she has no game because she should park herself in Manchin's and Sinema's office and convince them to vote for the bill
91,1366896459438784517,2021-03-02 23:41:26,"@chainshaw511 @Phil_Mattingly @SenSanders @wolfblitzer There aren’t the votes out there. Manchin &amp; Sinema have already said no. Bernie is a dead man walking, even those who supported him in the past know he’s a spent force. All he has left is one vote."
92,1366896389272326144,2021-03-02 23:41:09,"@mark_mackillop I always understood it to be $2000 total. Without that GA outcome, we’d have zero, considering Sinema and Manchin."
93,1366896322889060354,2021-03-02 23:40:53,"@jefsecondmbv @Kacey325 @RevDrBarber @VP Leave KHive out of this....they have nothing to do with this...democrats don't have the votes...period
Take it up with Manchin and Sinema
I'm sick of these rat ass Bernie bros smearing the first black president"
94,1366896319311327233,2021-03-02 23:40:52,@kendallybrown Sinema actually wants to strengthen the filibuster.
95,1366896207281467393,2021-03-02 23:40:26,"@MBriatack @wetcircuit @superslick921 @RealKHiveQueenB The House fucking passed this minimum wage hike, all that needs to be done is Manchin and Sinema falling in line. BLAME THEM. They and the Parliamentarian are the ones responsible for causing this.

And now, if it dies here, then the living wage may be stalled for years."
96,1366896141795790849,2021-03-02 23:40:10,@kendallybrown It is both Manchin and Sinema.
97,1366896108941832193,2021-03-02 23:40:02,Democrats can’t kill the filibuster. But they can gut it. https://t.co/olsxAJRkZw
98,1366896065996148738,2021-03-02 23:39:52,"@brhodes Ok but can you tell Sinema, Manchin and the others?"
99,1366896062959607814,2021-03-02 23:39:51,"@KarinM711 @biggles14 ""It's the Republican's fault we can't get 51 votes with 50 Democrat Senators and 1 Vice President tie breaker, and the other side only has 50!""

Yikes. It was Manchin (D-WV) and Sinema (D-AZ) that killed it."
0,1367263453723856897,2021-03-03 23:59:44,"@LarryChasnoff @Phoenix_Ranger @Jennifera26 @RoKhanna Manchin and Sinema are against it. We need both of them and pushing the $15, considering that, puts the whole bill at a huge risk."
1,1367263375722487810,2021-03-03 23:59:25,"@KevinMKruse That’s something you need to be asked of Manchin, Sinema, and Feinstein everyday until they give an answer."
2,1367263362862702593,2021-03-03 23:59:22,"@mehdirhasan No, do not ask that series of questions either. You would not like the answers of Manchin. Sinema, though, is a mystery."
3,1367263287054917632,2021-03-03 23:59:04,"@amaditalks Of course we did, with Manchin, at least.

Joe Manchin has always been exactly like this.

Sinema is a bit of a different story."
4,1367263228477267968,2021-03-03 23:58:50,@jkfecke She's way fucking off. Biden won against Trump and Sinema beat someone basically everyone hates. She needs to wake the fuck up.
5,1367263139398438916,2021-03-03 23:58:29,@mkraju Hey Manchin and Attention needing Sinema maybe you should think about that filibuster....
6,1367263128115834881,2021-03-03 23:58:26,"@insipid42 @DanPriceSeattle @bresreports @SenSanders The party whip could do their fucking job. Manchin/Sinema should have to go on record opposing the massively popular policy. Instead they get rewarded with cover for their bullshit.

I just want them to fight as hard for this as they do for bombing people."
7,1367263003821883396,2021-03-03 23:57:57,@oddments_sundry That’s only your opinion of what would happen. I’m not convinced it would fail and I thought you were just whining that Sinema and Manchin aren’t getting enough fire.
8,1367262941205172224,2021-03-03 23:57:42,"tldr; make the minority party work for it. @SenateDems @SenSchumer 
https://t.co/C8Icv5x19M"
9,1367262940534099972,2021-03-03 23:57:42,@stopthatimp Sinema is probably nervously horny for Klob &amp; manchin will wilt. DO IT
10,1367262925799497728,2021-03-03 23:57:38,Manchin and Sinema are both against ending the filibuster. That gives Democrats 48 votes. Manchin and Sinema don’t see anything they could ever want to pass as legislation as being more important than the filibuster. https://t.co/1vENKh4bn5
11,1367262913887531010,2021-03-03 23:57:35,"@MarVistaWriter @KevinMKruse @AriBerman @NormOrnstein ...Sinema &amp; Manchin have claimed to support filibuster reform but no one has really pinned down what they're open to. 
https://t.co/NEYJ2fZUqM"
12,1367262885374795783,2021-03-03 23:57:29,"Bu gençlerle ne yapmam diyerek enerjisini alan,koptu gitti gidiyor diyerek derse devam etmek için öğrencisinden özürdileyerek destek alan bu zaman zarfında dilinden tekbirleri düşürmeyen hocam siz sinema da ve müslüman evlatların zihinlerinde unutulmayacak bir kahraman olacaksını"
13,1367262865346818051,2021-03-03 23:57:24,"Well Sinema, it bloody should, or you shouldn’t be there representing a particular political viewpoint. https://t.co/JxOjy7zJxE"
14,1367262859185565699,2021-03-03 23:57:22,"@TheNels @IlhanMN Of course, I would too, BUT we have hardline democrats who aren't going to bend. Manchin and Sinema aren't going to cave, they listen to the ones who pay their campaigns and constitutants not Joe. So this the only choice."
15,1367262793402089472,2021-03-03 23:57:07,Funniest thing about Sinema being such a thorn is I remember her win being celebrated
16,1367262760543932416,2021-03-03 23:56:59,"@Brokenroad7 @SenSchumer @POTUS @SenatorWarnock @ossoff They had no choice but to compromise,Joe Manchin and Kyrsten Sinema were going to blow up the entire covid relief package.I know progressives are upset but if u want Manchin gone then get someone to primary him."
17,1367262718080688131,2021-03-03 23:56:49,Colleen ve iki kızı büyük teyzelerinden miras kalan evi görmek için yola çıkarlar. Evde ...devamı sitede. #gundem #film #sinema #sinemalar https://t.co/eGzPv3cDHH #film #gerilim #gizem
18,1367262651756126208,2021-03-03 23:56:33,"@DeaconBlues0 @sloyoroll01973 I expect that WV Governor Jim Justice (R) will run when Manchin's term is over. Manchin is in a difficult place. Don't know about Sinema, but republicans have a majority in the legislature here; it takes independents to help democrats win AZ. Kelly was appealing to the middle."
19,1367262629266411522,2021-03-03 23:56:27,@mattyglesias Would have been more fun for you because then Bernie would be getting blamed instead of Manchin and sinema
20,1367262592721321985,2021-03-03 23:56:19,@AndreaR9Md I voted for Sinema trust me I'm going to work to get her ass out if that means I'm running against her then it means I'm running against her and I hope I'll have your support
21,1367262591861587969,2021-03-03 23:56:19,"Ppl are wanting why won’t @VP override the Parliamentarian, likely bc then the entire package will fail without the support of Manchin/Sinema. 

This though is really ignoring the larger point we need to be making. The Jim Crow relic filibuster, is the true enemy of progress."
22,1367262590599053312,2021-03-03 23:56:18,"@Superninfreak @xenocryptsite Right, Manchin can credibly draw the red line. What's curious is why Sinema is doing this (though I haven't heard her getting anything tangible) and why Tester isn't."
23,1367262426727653378,2021-03-03 23:55:39,"Joe Biden is gonna spend the next two years getting cucked by Manchin &amp; Sinema &amp; then cry his hands are tired after the Dems get washed in 2022, watch!"
24,1367262393382957063,2021-03-03 23:55:31,ask manchin and sinema 🤷🏾‍♂️. clearly we didn't math out enough seats to account for the republicans being themselves AND a couple of democrats being stubborn https://t.co/xu0T3jYKde
25,1367262358763048961,2021-03-03 23:55:23,@Knappstersaurus @amcq13 @YouNakedYet @NCmylo @jai_lies You need to study how the government works.  The Senate is 50:50. Manchin and Sinema are not supporting parts of the bill and refuse to get rid of the filibuster.  Democrats don't vote lock step and worship a Golden Jackass so they are allowed to disagree.
26,1367262347669118978,2021-03-03 23:55:20,@cool_mikePA @Logically_Left The fact is who are they going to push? You sound like Trump. Fight fight fight 🤯 even killing the filibuster won’t get goober Manchin onside or ersatz dem Sinema 🤯
27,1367262341356613635,2021-03-03 23:55:19,"Good question to ask Joe Manchin, Kyrsten Sinema, and 211 GOP House member and 50 GOP Senators.
They all make over $100 an hour even when not working, which is most of the time. https://t.co/zladChgu10"
28,1367262328144744448,2021-03-03 23:55:16,If you expel Cruz and Hawley then it really doesn’t matter what Manchin and Sinema do
29,1367262323203862535,2021-03-03 23:55:15,@MSignorile It's pathetic that the entire party has to bow to Machin and Sinema.
30,1367262181268459521,2021-03-03 23:54:41,"@traceyecorder He is just going to use Manchin and Sinema to quash things he doesn't like without getting his hands dirty.  ""Oh well, Uncle Joe tried but I just don't have the vote, what are you gonna do?  Blame those senators not me."""
31,1367262166466916358,2021-03-03 23:54:37,"@chase__burke @DanPriceSeattle @bresreports @SenSanders Or, McConnell offers an amendment to remove the minimum wage component.  It receives 51 votes with McConnell and Sinema voting for it and it is again removed from the bill.  There is NO scenario in which VP Harris can ramrod this through."
